candidate_id,run_id,task_id,baseline,model_revision,api,api_group,generation_seed,raw,parseable,ast_pass,runnable,target_valid,oracle_bearing,reproducible,non_duplicate,minimized,stable_nightly,promoted,anomaly_present,duplicate_cluster,atlas_nearest_cluster,rejection_reason,error_labels,prompt_sha256,raw_output_sha256,generation_seconds,subprocess_seconds,evidence_source
evt-818c8778a279f1c1,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.max_pool1d|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.max_pool1d,convolution_and_pooling,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,732f5619d0e82052e916a0b10979cea807ad2be1f43962a4c1ed134e76f37981,4b5654b78772ede6d96d22ad7c91d4ee18dc2b3a779a451fcd4b7b379789501c,18.014,1.95,benchmark_event:events.combined.jsonl:229
evt-3d9bd36a384eb390,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.max_pool1d|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.max_pool1d,convolution_and_pooling,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,5356a29d12c0ef307fb95a4d6da67304d6ebd0b01a8b6060702ef98187cbb850,a0505702aa14a4bba6211c31f6527f3520aaf77e246af507797f08c6768863eb,5.539,1.893,benchmark_event:events.combined.jsonl:230
evt-2ba7463578aba691,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.max_pool2d|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.max_pool2d,convolution_and_pooling,3407,True,True,True,False,False,False,,,,,,,,,runnable,runtime,fc16ccdef6baca9414ebabf68de66aefb8a0a15f4de842eda614bf9064d18588,e3b3e7d9e05798690bd7ce7986d7ced43dd460affc5057e94370034f4a79a91c,7.975,1.913,benchmark_event:events.combined.jsonl:231
evt-6485d494a7f8f1d9,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.max_pool2d|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.max_pool2d,convolution_and_pooling,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,a8c024984fc2a9c95211117bfaa4b91f83962714aa227f19c4a578fb2b844ae8,248033bc7e2e5112b31467d6f2d237c33a3152dc9a3d45567ff75f73f0a60ed1,18.345,2.002,benchmark_event:events.combined.jsonl:232
evt-78acbddc5e0b284d,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.max_pool3d|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.max_pool3d,convolution_and_pooling,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,35ccca893b935e8cb9593294a51a05697ff87f69c6ff933d2efd0cc3e5e68848,422af829ad5b169aaaa238ff6371e460a7afe2517ef564a3887d9972cc5d35de,5.657,1.92,benchmark_event:events.combined.jsonl:233
evt-2e8b2680f0493039,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.max_pool3d|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.max_pool3d,convolution_and_pooling,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,44cb7200e6a318d9ee0583e145054742babcb1b9ffc24fd4e545eed069a8e040,0648fec37577b6f28d1fef05919d9117735f286644177fb586f42588902578b9,18.291,1.941,benchmark_event:events.combined.jsonl:234
evt-2b16991ab5544a8c,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.avg_pool1d|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.avg_pool1d,convolution_and_pooling,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,083394bfd3239dadde5344531300c9ba6fec7dcab792632994deeca06806f6fd,252010530e1c651fd03951f186c185d7e544775a03289ed5bf16a5e490360c38,9.168,2.295,benchmark_event:events.combined.jsonl:235
evt-29330c47ceabcc97,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.avg_pool1d|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.avg_pool1d,convolution_and_pooling,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,18908f28b2f5ad586da0a9180c90d93679d7d4ef3ab3492f67b338230fc6cad0,ccd7c9df294433d912dd89b68eb4914380ba36905086d13a1b51f309f8416abd,18.341,1.962,benchmark_event:events.combined.jsonl:236
evt-d6daf7119207be78,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.avg_pool2d|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.avg_pool2d,convolution_and_pooling,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,9a2226ccdce1379bf1ad4e6933c33efcaee2235b7be321d3d85d796ed1d5ef75,f62cd9b3a0ca6faf32bccd9df77fc2a541494658dda42869d3fb38b610e285a5,18.357,1.964,benchmark_event:events.combined.jsonl:237
evt-c1e73267ddf14df1,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.avg_pool2d|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.avg_pool2d,convolution_and_pooling,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,f573d78b3d390703d95d5347b54908c11d27e64d6094acc9001d1a1ce03ce097,595c7717d3af0139c7079ebfaa11a4822c62d3bbe82ca33dfde9a4a62c3dbf70,8.377,1.903,benchmark_event:events.combined.jsonl:238
evt-5881429711f4cee3,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.avg_pool3d|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.avg_pool3d,convolution_and_pooling,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,9be264e1f8d632e9fb50e4aeb216e3aee80d5492a7c82ef1be9da8c8b8ecc1bd,58034866007c57233e927c1bd6c3e885301ce90da3716e3092a178313aa8905d,5.662,2.303,benchmark_event:events.combined.jsonl:239
evt-5569ef46d651af9d,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.avg_pool3d|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.avg_pool3d,convolution_and_pooling,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,5e90a75c68e8da023edc2f70b814a6ea41b8a95f8920ed244256b97e90a5caec,143c4d77dfb3c0bc433b450a619ccd38439f3638b05c33627ed66e843132822d,18.381,2.005,benchmark_event:events.combined.jsonl:240
evt-e5802d6d39823ce0,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.batch_norm|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.batch_norm,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,3bcb1753262990188a59eb20172c1b327e1a4feff80934509c3ca556cc72e696,e72cfbccac100820a51fa39a3e559a0d7d92fbcd2be6f7039d8e9ef2fdd729ed,7.21,1.909,benchmark_event:events.combined.jsonl:241
evt-92dfd6b85f117d83,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.batch_norm|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.batch_norm,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,7d11f7b8d41e4286ba6ed55bf22e6ae6887eba264977f9834323abbddf0f9e3e,71cbb675f0100f381d030bd87e9035260dfb796e4bd0905ff7794cad793f3c7d,17.959,2.708,benchmark_event:events.combined.jsonl:242
evt-b243d1cef96295ea,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.layer_norm|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.layer_norm,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,efa7ba9b8f44df35be0a43949659ffb15809a87ff1905ba5ea93922c8d791006,8274f172f6722c0d4971d60079d5a83b1b41a0e73d1c20b37ac3fd00f155cad7,8.746,2.542,benchmark_event:events.combined.jsonl:243
evt-ed5ce9a5ece12774,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.layer_norm|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.layer_norm,normalization_activation_and_loss,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,12b12d5becc18b5aabe2b99f4b7ab63c7d37e620f9c2d7eb366d10c749c1c537,9fa5670c6fd0f3508589d6042695813f61ea3c4e3befa310fe188442de4af52d,18.051,0.0,benchmark_event:events.combined.jsonl:244
evt-20291995b8bfea08,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.group_norm|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.group_norm,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,7a313e7c3de3be23d0e77f46d85f2ba482cf504b5be64287548ad5078dd8693a,4d412d079b69d717b415b647bf758a6ae0f08fc2ecb8ed1ff0f53622117d911f,18.008,2.31,benchmark_event:events.combined.jsonl:245
evt-b768d4d6b38f1c20,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.group_norm|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.group_norm,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,b6d2d3fcdacd94e1677e1d61a5199dcaade76f290021cd71c790e547ffc5ebfa,c01e5e933355e0b2b0adacb5d012dcaf222019dfc1414bde40cc880a92419dcf,7.316,2.223,benchmark_event:events.combined.jsonl:246
evt-3e5913f0dce5abcc,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.normalize|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.normalize,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,a52d20b2cef46526ed3f710818e7f4fa73c96c61df2d1ed509ff19efc2456d4f,58d8ca4198874efad59741be1804c30a1e8feb8aa7e3dc57c22077f007e91600,6.208,1.942,benchmark_event:events.combined.jsonl:247
evt-1a2fb6009505ebf4,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.normalize|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.normalize,normalization_activation_and_loss,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,208a3fd93ed264be98fe00eca8550555539cac970f529dc95a7226726bf4ca5d,df4446151fb9a82e4d7649289310e0902e01f09e7c3c0c139e0ee69f5485866e,18.033,0.0,benchmark_event:events.combined.jsonl:248
evt-4a1dd758e1af98d2,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.relu|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.relu,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,1d4c273d258171af897d2a18d4c1aa51acf195a6a2a85baa163f309f0debe83e,2f3b8b080352dd1bead460f1ecf2940c6d25954c424ba2e70e31ac4accc2147e,3.74,1.9,benchmark_event:events.combined.jsonl:249
evt-724bbc5ca500c3d7,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.relu|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.relu,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,0e61e5f3f0d59e0dfddaca1ec39a564761a7adbaf10eb673a9c2611a46f56e0d,4e9c620f7adfacca3aa0b3719d4fc71c273e8f74a40cdb2d80cba55886f4d048,17.108,2.452,benchmark_event:events.combined.jsonl:250
evt-73e20df14d38d1bd,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.gelu|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.gelu,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,db11109b261553807e4d95fe6c71d93c78ea090e8cbfaa3b89e650bf56d27ddc,cad9bb8c6f22de684cee821bf2656b9cf5aac891d08b1497c992842b010ca91b,3.868,1.967,benchmark_event:events.combined.jsonl:251
evt-ca09729e719cf332,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.gelu|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.gelu,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,0ad98c833607172e8dd86a493fa1a543d4d4bf63d0a9e41563ca3517923cc108,f85954301605986d47159b2b73cb1ab726ec5eee3fc2816c8db33ea6145b02ce,18.01,1.909,benchmark_event:events.combined.jsonl:252
evt-92238a6fa0a83a88,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.silu|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.silu,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,62f82ac8b7e46226afb97dda83ed73007431034b066dca7691d5d7f5c2ab4e86,dd4b86fe744abb75fde768091b95900f3a5e910f047ec40a3ebd0bce9ee3d2a1,15.231,4.436,benchmark_event:events.combined.jsonl:253
evt-aa5f09cc8c694295,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.silu|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.silu,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,91f390dd3e4dc6d9c975e009a37ab02a44cd77551d8a39c086c4bcce93c1c2b7,dc35a479a5e5391a9793477b66b0c285054a6a5b1edc9295cec45347b54d42eb,4.488,1.927,benchmark_event:events.combined.jsonl:254
evt-b2b6ac013f9376e1,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.softmax|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.softmax,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,3c3dbf5d2523f23e3167b9dfd8154f416dc0b21d33424960abb2c1c157305268,b469e5b6f2f3306986157eb0b2c4a05cdc6d41f1c0cd873db319625518b6122c,4.072,1.99,benchmark_event:events.combined.jsonl:255
evt-4e29cf660f6a439a,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.softmax|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.softmax,normalization_activation_and_loss,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,26eb8cf16a8b29c9f5b9b7cce80c4e8c0fc0ade1dc3b15f9b0fe7700da3a0e59,acec82450eb11286d945e9ef5dc4670df37141af92c3c07fd03f55b5ca3ec4a8,18.176,0.0,benchmark_event:events.combined.jsonl:256
evt-76e343f0df3eaa05,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.log_softmax|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.log_softmax,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,404c7bffc8bd3a09a06069173cd9cafe052cdcbafb9d82c724141a91768f1d06,50b40c93b2ccb7839fa8832a8631ffa71f5dbea9a0d701f9ef8224a972f618f7,6.509,2.454,benchmark_event:events.combined.jsonl:257
evt-11123a2fb5550e3e,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.log_softmax|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.log_softmax,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,cf3b15f532fc751bb5b0e38ee665dbfae55fe0dc9426c52b63c24358f66d2a81,bde7c7997e6b688818d385016446dd05cd4665ea2ff4a3375c24c1b711310e29,17.963,1.961,benchmark_event:events.combined.jsonl:258
evt-2e62ad47d4fe16b9,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.cross_entropy|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.cross_entropy,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,8868e1d7cfc67bfe990cafe63e76d1a599025bbd70fc0906458009cecd20370e,21f88259ff139d912b6b231b4b1a4ac6fae5fe738f41b9ae7f8ba2239c07a4da,6.686,1.946,benchmark_event:events.combined.jsonl:259
evt-0deab894e448b700,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.cross_entropy|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.cross_entropy,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,fe9f097058d3b3807f3a71aeda2e8d0c0f733a0b90ac4ed7ec94ad1d9d74cb89,99193bfde42465303481b1104affc270e194850a7c1b40b2779cfadf85536606,19.118,1.932,benchmark_event:events.combined.jsonl:260
evt-4c11f6ae4b34beb3,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.mse_loss|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.mse_loss,normalization_activation_and_loss,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,fd4cf7b9e2d51e0b4b0beb86ab54f4501be85dbc3f289b67c6f8b018b1e22f9b,0e4cae29a522045b58fa8a022df4a4b0599cd2ef00be9f464fb70877cfb5099e,18.064,0.0,benchmark_event:events.combined.jsonl:261
evt-625adfbd19ea75bb,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.mse_loss|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.mse_loss,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,aed05170be3368247e154f23d7b5da5c5a2c6b6abeb9973ca4034c7014448396,21a31cd4f34421e9ea608331291dd0ccb6d4b3145eacd9b9612ad50c8b026b04,5.456,1.924,benchmark_event:events.combined.jsonl:262
evt-a343254fffa91f22,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.binary_cross_entropy_with_logits|3407,B1,base_gemma4_26b_q3km,torch.nn.functional.binary_cross_entropy_with_logits,normalization_activation_and_loss,3407,True,True,True,True,False,False,,,,,,,,,target_valid,wrong_api,43c5a1a4cf31b24e6efc39731665b1f0a181183558181083de0a7958cb93a33d,9d0d74a6d383daf55c451f4e36db0a04dd488aafb8796eb8659ca609309f0b00,6.932,2.68,benchmark_event:events.combined.jsonl:263
evt-84bf3b619659d771,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nn.functional.binary_cross_entropy_with_logits|3407,B2,base_gemma4_26b_q3km,torch.nn.functional.binary_cross_entropy_with_logits,normalization_activation_and_loss,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,8883ec32a6b724a78ec86a21422e2a993fee064e5ce51cac2158c413de670988,e55fcc301dd1e1c27721f76f35d25b6a20d3ed2abdaef60d12f52c3cb7a2d68d,18.722,0.0,benchmark_event:events.combined.jsonl:264
evt-1686c9bb13f07d38,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.index_select|3407,B1,base_gemma4_26b_q3km,torch.index_select,indexing_gather_and_scatter,3407,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,be412a9f847060c0fb3241b26903ba68eae14b9aba9bcae2368d5cbd2ce27e4e,78670a759d3f87bae07e4f040fe41324f4e4ea561aef8af278cb64e7f92e8241,5.269,2.033,benchmark_event:events.combined.jsonl:265
evt-fdea6919c251be20,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.index_select|3407,B2,base_gemma4_26b_q3km,torch.index_select,indexing_gather_and_scatter,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,6e17cbfc6ee5d081db2e8284c08ca227f5e612b6a67da054e40a8a7badd01e59,673db693cb58c14c9a666a9041de805cff55cac42a1d1756e8c2374d3ef20185,18.723,0.0,benchmark_event:events.combined.jsonl:266
evt-6d4430acc70713f8,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.gather|3407,B1,base_gemma4_26b_q3km,torch.gather,indexing_gather_and_scatter,3407,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,86e4930a893bfa6d92d2b664956adef38dec5ff1f1d94ed2f668a375e53e5943,cd36134447f4ae707199964a920ba56026fb456b78dfb30ff9fe37eb920acc3e,7.768,1.935,benchmark_event:events.combined.jsonl:267
evt-85314a1585668f48,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.gather|3407,B2,base_gemma4_26b_q3km,torch.gather,indexing_gather_and_scatter,3407,True,True,True,True,True,True,,,,,,,,,,,4fce1dfa954d3419d4f4beb4a1ddfb32746bf9f37132e910392285e39136c291,b93bfd8fa9dccfb2ba684f2507814765cbd7d111b73b57150af56b0833f5d6b8,18.32,1.949,benchmark_event:events.combined.jsonl:268
evt-4be2459dc3cc0275,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.take|3407,B2,base_gemma4_26b_q3km,torch.take,indexing_gather_and_scatter,3407,True,True,True,True,True,True,,,,,,,,,,,28fe3c561c21eac9f3245ea3a62fc65aca4d6aba601817f334b28bb947854d5e,d42bcb0b550b965a517c7960cc07c6a8bc471c154c221f13ca35540552e995e6,14.34,1.95,benchmark_event:events.combined.jsonl:269
evt-ad159a0dcdfa162a,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.take|3407,B1,base_gemma4_26b_q3km,torch.take,indexing_gather_and_scatter,3407,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,c60ccc8beef74ed6c73f65b00d4ef037a0a81c32d5333f494b5bdf4e2e3f8f8b,76b524141c3814ebe6b01b2ccb0256befbafd8d045d75070db5968ff53061e2b,4.183,2.736,benchmark_event:events.combined.jsonl:270
evt-3e344522e9fdc721,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.take_along_dim|3407,B1,base_gemma4_26b_q3km,torch.take_along_dim,indexing_gather_and_scatter,3407,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,84693d8a4b860a1b083059ea7e82751cc13083c3476e8d363d77ef2b699101e9,50cd60b7c633fb5298565b7dad6c0317414d4a6e6eaf51427020a60a6c952149,7.375,2.011,benchmark_event:events.combined.jsonl:271
evt-2d0e74cae7a870a8,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.take_along_dim|3407,B2,base_gemma4_26b_q3km,torch.take_along_dim,indexing_gather_and_scatter,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,319110a1cf86cf94b7bce99d08a6d9d27078e4b0919963afc40e01a1636a57af,a6779e5177075ffde5e173939a9f59a37330050ab20a4e6e490054945cebf1d2,18.408,0.0,benchmark_event:events.combined.jsonl:272
evt-5b05e8c69739f2d8,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.masked_select|3407,B1,base_gemma4_26b_q3km,torch.masked_select,indexing_gather_and_scatter,3407,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,f5705f6ca7ad1e56520c09054d7d80f0e1364baa2c95d680bc8f2894f80e0405,ccc5a9fec8be0cd4958290aa9818456088cf3972343b0508a6eecd9a5fd2f660,4.49,2.175,benchmark_event:events.combined.jsonl:273
evt-2c63f6218dbfa6c7,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.masked_select|3407,B2,base_gemma4_26b_q3km,torch.masked_select,indexing_gather_and_scatter,3407,True,True,True,True,True,True,,,,,,,,,,,d29abf3b259bfbe76af87be2e2fa9375e641cad7ad84da847dc23a76580e42ce,10219f981ea84e71ddce17f0e0acb74d7dac374c63b7368f8224a93b3dee656d,18.397,1.978,benchmark_event:events.combined.jsonl:274
evt-1346609e9450a508,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nonzero|3407,B1,base_gemma4_26b_q3km,torch.nonzero,indexing_gather_and_scatter,3407,True,True,True,True,True,False,,,,,,,,,oracle_bearing,no_oracle,59f627576acc79639e814d5768bb03106dbd647af81993c2532ceec797366121,b4ee7b69c4499c43fdf52e1b8bafb9d28c635be75d65df631105ead90d9ec6cf,3.737,2.59,benchmark_event:events.combined.jsonl:275
evt-765d8b467240bb1a,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.nonzero|3407,B2,base_gemma4_26b_q3km,torch.nonzero,indexing_gather_and_scatter,3407,True,False,False,False,False,False,,,,,,,,,parseable,syntax,23ebf4a58429b3f6297d31d2c662da9d6b58eeeea0bab0ed5f6fefd29186a83e,112ddc197f0ab5eb88c598060407860b914f397cc51c6627d28b0cf4bb81b93f,18.987,0.0,benchmark_event:events.combined.jsonl:276
evt-826621adfb9b6f85,221b2ab2bb66e6110da76ea5cde39b20fb3613e8ee3527f8818a039e7b6d8475,trdgl_pytorch_120_v1|torch.where|3407,B2,base_gemma4_26b_q3km,torch.where,indexing_gather_and_scatter,3407,True,True,True,True,True,True,,,,,,,,,,,489417492def156083cc2783963dfab1623b9af30224822e8bed06f2640a9602,217bdc6007f69c692a0c1f300bf9422292fd5ccd6cd3477888ad7a6705e3864f,19.102,1.929,benchmark_event:events.combined.jsonl:277
